"","literature.path","explained.by"
"9858","Aurora-A->FAK1","NF"
"9859","Aurora-A->IKK-beta","NF"
"9860","Aurora-A->Cyclin D1","NF"
"9861","Aurora-A->PRKAB1","NF"
"9862","Aurora-A->MAPK1","NF"
"9863","Aurora-A->ErbB4","NF"
"9864","Aurora-A->Beta-catenin","NF"
"9865","Aurora-A->Sirtuin1","NF"
"9866","Aurora-A->H-Ras","NF"
"9867","Aurora-A->JNK2(MAPK9)","NF"
"9868","Aurora-A->p53","NF"
"9869","Aurora-A->PAK1","NF"
"9870","Aurora-A->KLF5","NF"
"9871","Aurora-A->HSP70","NF"
"9872","Aurora-A->SIK","NF"
"9873","Aurora-A->VIL2","NF"
"9874","Aurora-A->CARM1","NF"
"9875","Aurora-A->TC21","NF"
"9876","Aurora-A->LEPR","NF"
"9877","Aurora-A->GRB2","NF"
"9878","Aurora-A->ETS1","NF"
"9879","Aurora-A->MITF","NF"
"9880","Aurora-A->MUC1","NF"
"9881","Aurora-A->ErbB3","NF"
"9882","Aurora-A->LRP6","NF"
"9883","Aurora-A->NF-AT2(NFATC1)","NF"
"9884","Aurora-A->PP1-cat","NF"
"9885","Aurora-A->YB-1","NF"
"9886","Aurora-A->PIK3C3","NF"
"9887","Aurora-A->RelB (NF-kB subunit)","NF"
"9888","Aurora-A->IGF-1 receptor","NF"
"9889","Aurora-A->Bcl-3","NF"
"9890","Aurora-A->c-Myc","NF"
"9891","Aurora-A->MAPK3","NF"
"9892","Aurora-A->PRAS40","NF"
"9893","Aurora-A->BCL10","NF"
"9894","Aurora-A->EGR1","NF"
"9895","Aurora-A->N-Myc","NF"
"9896","Aurora-A->PP2A catalytic","NF"
"9897","Aurora-A->STAT1","NF"
"9898","Aurora-A->PRKAA1","NF"
"9899","Aurora-A->PP2A cat (alpha)","NF"
"9900","Aurora-A->PI-TP","NF"
"9901","Aurora-A->STAT5B","NF"
"9902","Aurora-A->c-Jun","NF"
"9903","Aurora-A->JAK2","NF"
"9904","Aurora-A->Axin","NF"
"9905","Aurora-A->FRAT1","NF"
"9906","Aurora-A->Shc","NF"
"9907","Aurora-A->GRB10","NF"
"9908","Aurora-A->RAP-1A","NF"
"9909","Aurora-A->p120GAP","NF"
"9910","Aurora-A->ErbB2","NF"
"9911","Aurora-A->CDC42","NF"
"9912","Aurora-A->JAK1","NF"
"9913","Aurora-A->JunB","NF"
"9914","Aurora-A->SP1","NF"
"9915","Aurora-A->P90S6K","NF"
"9916","Aurora-A->Paxillin","NF"
"9917","Aurora-A->SHP-2","NF"
"9918","Aurora-A->Securin","NF"
"9919","Aurora-A->SRC","NF"
"9920","Aurora-A->Raptor","NF"
"9921","Aurora-A->RHEB2","NF"
"9922","Aurora-A->Prolactin receptor","NF"
"9923","Aurora-A->CDC25A","NF"
"9924","Aurora-A->RIPK2","NF"
"9925","Aurora-A->Rictor","NF"
"9926","Aurora-A->BMAL1","NF"
"9927","Aurora-A->ESPL1","NF"
"9928","Aurora-A->AML1 (RUNX1)","NF"
"9929","Aurora-A->DEPTOR","NF"
"9930","Aurora-A->PLK1","NF"
"9931","Aurora-A->ROCK1","NF"
"9932","Aurora-A->YY1","NF"
"9933","Aurora-A->PKC-theta","NF"
"9934","Aurora-A->SREBP1 (nuclear)","NF"
"9935","Aurora-A->CREB1","NF"
"9936","Aurora-A->WDR3","NF"
"9937","Aurora-A->G-protein alpha-i2","NF"
"9938","Aurora-A->PKA-cat alpha","NF"
"9939","Aurora-A->PTEN","NF"
"9940","Aurora-A->DNA-PK","NF"
"9941","Aurora-A->GRP78","NF"
"9942","Aurora-A->RARalpha","NF"
"9943","Aurora-A->C/EBPalpha","NF"
"9944","Aurora-A->GCR-alpha","NF"
"9945","Aurora-A->PKC-mu","NF"
"9946","Aurora-A->MEK1/2","NF"
"9947","Aurora-A->ADAM17","NF"
"9948","Aurora-A->STAT5A","NF"
"9949","Aurora-A->ERK1/2","NF"
"9950","Aurora-A->APC protein","NF"
"9951","Aurora-A->BRG1","NF"
"9952","Aurora-A->NF-kB1 (p50)","NF"
"9953","Aurora-A->PKC-lambda/iota","NF"
"9954","MAPK3->MAP2K","NF"
"9955","MAPK3->SRC1","NF"
"9956","MAPK3->mTOR","NF"
"9957","MAPK3->NUR77","NF"
"9958","MAPK3->GSK3B","NF"
"9959","MAPK3->NF-kB","NF"
"9960","MAPK3->ITGB4","NF"
"9961","MAPK3->E2F1","NF"
"9962","MAPK3->LKB1","NF"
"9963","MAPK3->AMPK","NF"
"9964","MAPK3->c-IAP2","NF"
"9965","MAPK3->FOXO3A","NF"
"9966","MAPK3->P70S6K","NF"
"9967","MAPK3->CDK1","NF"
"9968","MAPK3->STAT3","NF"
"9969","MAPK3->MAP3K","NF"
"9970","MAPK3->GSK3A","NF"
"9971","MAPK3->Tuberin","NF"
"9972","MAPK3->C/EBPbeta","NF"
"9973","MAPK3->c-Abl","NF"
"9974","MAPK3->p300","NF"
"9975","MAPK3->AKT","NF"
"9976","MAPK3->ESR1","NF"
"9977","MAPK3->EGFR","NF"
"9978","MAPK3->Cyclin D","NF"
"9979","MAPK3->RAF1","NF"
"9980","MAPK3->Androgen receptor","NF"
"9981","MAPK3->HGF receptor (Met)","NF"
"9982","MAPK3->B-Raf","NF"
"9983","MAPK3->PKC","NF"
"9984","MAPK3->HSF1","NF"
"9985","MAPK3->NOTCH1 (NICD)","NF"
"9986","MAPK3->AKT1","NF"
"9987","MAPK3->FAK1","NF"
"9988","MAPK3->IKK-beta","NF"
"9989","MAPK3->Cyclin D1","NF"
"9990","MAPK3->PRKAB1","NF"
"9991","MAPK3->MAPK1","NF"
"9992","MAPK3->ErbB4","NF"
"9993","MAPK3->Beta-catenin","NF"
"9994","MAPK3->Sirtuin1","NF"
"9995","MAPK3->H-Ras","NF"
"9996","MAPK3->JNK2(MAPK9)","NF"
"9997","MAPK3->p53","NF"
"9998","MAPK3->PAK1","NF"
"9999","MAPK3->KLF5","NF"
"10000","MAPK3->HSP70","NF"
"10001","MAPK3->SIK","NF"
"10002","MAPK3->VIL2","NF"
"10003","MAPK3->CARM1","NF"
"10004","MAPK3->TC21","NF"
"10005","MAPK3->LEPR","NF"
"10006","MAPK3->GRB2","NF"
"10007","MAPK3->ETS1","NF"
"10008","MAPK3->MITF","NF"
"10009","MAPK3->MUC1","NF"
"10010","MAPK3->ErbB3","NF"
"10011","MAPK3->LRP6","NF"
"10012","MAPK3->NF-AT2(NFATC1)","NF"
"10013","MAPK3->PP1-cat","NF"
"10014","MAPK3->YB-1","NF"
"10015","MAPK3->PIK3C3","NF"
"10016","MAPK3->RelB (NF-kB subunit)","NF"
"10017","MAPK3->IGF-1 receptor","NF"
"10018","MAPK3->Bcl-3","NF"
"10019","MAPK3->c-Myc","NF"
"10020","MAPK3->Aurora-A","NF"
"10021","MAPK3->PRAS40","NF"
"10022","MAPK3->BCL10","NF"
"10023","MAPK3->EGR1","NF"
"10024","MAPK3->N-Myc","NF"
"10025","MAPK3->PP2A catalytic","NF"
"10026","MAPK3->STAT1","NF"
"10027","MAPK3->PRKAA1","NF"
"10028","MAPK3->PP2A cat (alpha)","NF"
"10029","MAPK3->PI-TP","NF"
"10030","MAPK3->STAT5B","NF"
"10031","MAPK3->c-Jun","NF"
"10032","MAPK3->JAK2","NF"
"10033","MAPK3->Axin","NF"
"10034","MAPK3->FRAT1","NF"
"10035","MAPK3->Shc","NF"
"10036","MAPK3->GRB10","NF"
"10037","MAPK3->RAP-1A","NF"
"10038","MAPK3->p120GAP","NF"
"10039","MAPK3->ErbB2","NF"
"10040","MAPK3->CDC42","NF"
"10041","MAPK3->JAK1","NF"
"10042","MAPK3->JunB","NF"
"10043","MAPK3->SP1","NF"
"10044","MAPK3->P90S6K","NF"
"10045","MAPK3->Paxillin","NF"
"10046","MAPK3->SHP-2","NF"
"10047","MAPK3->Securin","NF"
"10048","MAPK3->SRC","NF"
"10049","MAPK3->Raptor","NF"
"10050","MAPK3->RHEB2","NF"
"10051","MAPK3->Prolactin receptor","NF"
"10052","MAPK3->CDC25A","NF"
"10053","MAPK3->RIPK2","NF"
"10054","MAPK3->Rictor","NF"
"10055","MAPK3->BMAL1","NF"
"10056","MAPK3->ESPL1","NF"
"10057","MAPK3->AML1 (RUNX1)","NF"
"10058","MAPK3->DEPTOR","NF"
"10059","MAPK3->PLK1","NF"
"10060","MAPK3->ROCK1","NF"
"10061","MAPK3->YY1","NF"
"10062","MAPK3->PKC-theta","NF"
"10063","MAPK3->SREBP1 (nuclear)","NF"
"10064","MAPK3->CREB1","NF"
"10065","MAPK3->WDR3","NF"
"10066","MAPK3->G-protein alpha-i2","NF"
"10067","MAPK3->PKA-cat alpha","NF"
"10068","MAPK3->PTEN","NF"
"10069","MAPK3->DNA-PK","NF"
"10070","MAPK3->GRP78","NF"
"10071","MAPK3->RARalpha","NF"
"10072","MAPK3->C/EBPalpha","NF"
"10073","MAPK3->GCR-alpha","NF"
"10074","MAPK3->PKC-mu","NF"
"10075","MAPK3->MEK1/2","NF"
"10076","MAPK3->ADAM17","NF"
"10077","MAPK3->STAT5A","NF"
"10078","MAPK3->ERK1/2","NF"
"10079","MAPK3->APC protein","NF"
"10080","MAPK3->BRG1","NF"
"10081","MAPK3->NF-kB1 (p50)","NF"
"10082","MAPK3->PKC-lambda/iota","NF"
"10083","Synapsin I->MAP2K","NF"
"10084","Synapsin I->SRC1","NF"
"10085","Synapsin I->mTOR","NF"
"10086","Synapsin I->NUR77","NF"
"10087","Synapsin I->GSK3B","NF"
"10088","Synapsin I->NF-kB","NF"
"10089","Synapsin I->ITGB4","NF"
"10090","Synapsin I->E2F1","NF"
"10091","Synapsin I->LKB1","NF"
"10092","Synapsin I->AMPK","NF"
"10093","Synapsin I->c-IAP2","NF"
"10094","Synapsin I->FOXO3A","NF"
"10095","Synapsin I->P70S6K","NF"
"10096","Synapsin I->CDK1","NF"
"10097","Synapsin I->STAT3","NF"
"10098","Synapsin I->MAP3K","NF"
"10099","Synapsin I->GSK3A","NF"
"10100","Synapsin I->Tuberin","NF"
"10101","Synapsin I->C/EBPbeta","NF"
"10102","Synapsin I->c-Abl","NF"
"10103","Synapsin I->p300","NF"
"10104","Synapsin I->AKT","NF"
"10105","Synapsin I->ESR1","NF"
"10106","Synapsin I->EGFR","NF"
"10107","Synapsin I->Cyclin D","NF"
"10108","Synapsin I->RAF1","NF"
"10109","Synapsin I->Androgen receptor","NF"
"10110","Synapsin I->HGF receptor (Met)","NF"
"10111","Synapsin I->B-Raf","NF"
"10112","Synapsin I->PKC","NF"
"10113","Synapsin I->HSF1","NF"
"10114","Synapsin I->NOTCH1 (NICD)","NF"
"10115","Synapsin I->AKT1","NF"
"10116","Synapsin I->FAK1","NF"
"10117","Synapsin I->IKK-beta","NF"
"10118","Synapsin I->Cyclin D1","NF"
"10119","Synapsin I->PRKAB1","NF"
"10120","Synapsin I->MAPK1","NF"
"10121","Synapsin I->ErbB4","NF"
"10122","Synapsin I->Beta-catenin","NF"
"10123","Synapsin I->Sirtuin1","NF"
"10124","Synapsin I->H-Ras","NF"
"10125","Synapsin I->JNK2(MAPK9)","NF"
"10126","Synapsin I->p53","NF"
"10127","Synapsin I->PAK1","NF"
"10128","Synapsin I->KLF5","NF"
"10129","Synapsin I->HSP70","NF"
"10130","Synapsin I->SIK","NF"
"10131","Synapsin I->VIL2","NF"
"10132","Synapsin I->CARM1","NF"
"10133","Synapsin I->TC21","NF"
"10134","Synapsin I->LEPR","NF"
"10135","Synapsin I->GRB2","NF"
"10136","Synapsin I->ETS1","NF"
"10137","Synapsin I->MITF","NF"
"10138","Synapsin I->MUC1","NF"
"10139","Synapsin I->ErbB3","NF"
"10140","Synapsin I->LRP6","NF"
"10141","Synapsin I->NF-AT2(NFATC1)","NF"
"10142","Synapsin I->PP1-cat","NF"
"10143","Synapsin I->YB-1","NF"
"10144","Synapsin I->PIK3C3","NF"
"10145","Synapsin I->RelB (NF-kB subunit)","NF"
"10146","Synapsin I->IGF-1 receptor","NF"
"10147","Synapsin I->Bcl-3","NF"
"10148","Synapsin I->c-Myc","NF"
"10149","Synapsin I->Aurora-A","NF"
"10150","Synapsin I->MAPK3","NF"
"10151","Synapsin I->PRAS40","NF"
"10152","Synapsin I->BCL10","NF"
"10153","Synapsin I->EGR1","NF"
"10154","Synapsin I->N-Myc","NF"
"10155","Synapsin I->PP2A catalytic","NF"
"10156","Synapsin I->STAT1","NF"
"10157","Synapsin I->PRKAA1","NF"
"10158","Synapsin I->PP2A cat (alpha)","NF"
"10159","Synapsin I->PI-TP","NF"
"10160","Synapsin I->STAT5B","NF"
"10161","Synapsin I->c-Jun","NF"
"10162","Synapsin I->JAK2","NF"
"10163","Synapsin I->Axin","NF"
"10164","Synapsin I->FRAT1","NF"
"10165","Synapsin I->Shc","NF"
"10166","Synapsin I->GRB10","NF"
"10167","Synapsin I->RAP-1A","NF"
"10168","Synapsin I->p120GAP","NF"
"10169","Synapsin I->ErbB2","NF"
"10170","Synapsin I->CDC42","NF"
"10171","Synapsin I->JAK1","NF"
"10172","Synapsin I->JunB","NF"
"10173","Synapsin I->SP1","NF"
"10174","Synapsin I->P90S6K","NF"
"10175","Synapsin I->Paxillin","NF"
"10176","Synapsin I->SHP-2","NF"
"10177","Synapsin I->Securin","NF"
"10178","Synapsin I->SRC","NF"
"10179","Synapsin I->Raptor","NF"
"10180","Synapsin I->RHEB2","NF"
"10181","Synapsin I->Prolactin receptor","NF"
"10182","Synapsin I->CDC25A","NF"
"10183","Synapsin I->RIPK2","NF"
"10184","Synapsin I->Rictor","NF"
"10185","Synapsin I->BMAL1","NF"
"10186","Synapsin I->ESPL1","NF"
"10187","Synapsin I->AML1 (RUNX1)","NF"
"10188","Synapsin I->DEPTOR","NF"
"10189","Synapsin I->PLK1","NF"
"10190","Synapsin I->ROCK1","NF"
"10191","Synapsin I->YY1","NF"
"10192","Synapsin I->PKC-theta","NF"
"10193","Synapsin I->SREBP1 (nuclear)","NF"
"10194","Synapsin I->CREB1","NF"
"10195","Synapsin I->WDR3","NF"
"10196","Synapsin I->G-protein alpha-i2","NF"
"10197","Synapsin I->PKA-cat alpha","NF"
"10198","Synapsin I->PTEN","NF"
"10199","Synapsin I->DNA-PK","NF"
"10200","Synapsin I->GRP78","NF"
"10201","Synapsin I->RARalpha","NF"
"10202","Synapsin I->C/EBPalpha","NF"
"10203","Synapsin I->GCR-alpha","NF"
"10204","Synapsin I->PKC-mu","NF"
"10205","Synapsin I->MEK1/2","NF"
"10206","Synapsin I->ADAM17","NF"
"10207","Synapsin I->STAT5A","NF"
"10208","Synapsin I->ERK1/2","NF"
"10209","Synapsin I->APC protein","NF"
"10210","Synapsin I->BRG1","NF"
"10211","Synapsin I->NF-kB1 (p50)","NF"
"10212","Synapsin I->PKC-lambda/iota","NF"
"10213","PSD-95->NR2B","NF"
"10214","PRAS40->MAP2K","NF"
"10215","PRAS40->SRC1","NF"
"10216","PRAS40->mTOR","NF"
"10217","PRAS40->NUR77","NF"
"10218","PRAS40->GSK3B","NF"
"10219","PRAS40->NF-kB","NF"
"10220","PRAS40->ITGB4","NF"
"10221","PRAS40->E2F1","NF"
"10222","PRAS40->LKB1","NF"
"10223","PRAS40->AMPK","NF"
"10224","PRAS40->c-IAP2","NF"
"10225","PRAS40->FOXO3A","NF"
"10226","PRAS40->P70S6K","NF"
"10227","PRAS40->CDK1","NF"
"10228","PRAS40->STAT3","NF"
"10229","PRAS40->MAP3K","NF"
"10230","PRAS40->GSK3A","NF"
"10231","PRAS40->Tuberin","NF"
"10232","PRAS40->C/EBPbeta","NF"
"10233","PRAS40->c-Abl","NF"
"10234","PRAS40->p300","NF"
"10235","PRAS40->AKT","NF"
"10236","PRAS40->ESR1","NF"
"10237","PRAS40->EGFR","NF"
"10238","PRAS40->Cyclin D","NF"
"10239","PRAS40->RAF1","NF"
"10240","PRAS40->Androgen receptor","NF"
"10241","PRAS40->HGF receptor (Met)","NF"
"10242","PRAS40->B-Raf","NF"
"10243","PRAS40->PKC","NF"
"10244","PRAS40->HSF1","NF"
"10245","PRAS40->NOTCH1 (NICD)","NF"
"10246","PRAS40->AKT1","NF"
"10247","PRAS40->FAK1","NF"
"10248","PRAS40->IKK-beta","NF"
"10249","PRAS40->Cyclin D1","NF"
"10250","PRAS40->PRKAB1","NF"
"10251","PRAS40->MAPK1","NF"
"10252","PRAS40->ErbB4","NF"
"10253","PRAS40->Beta-catenin","NF"
"10254","PRAS40->Sirtuin1","NF"
"10255","PRAS40->H-Ras","NF"
"10256","PRAS40->JNK2(MAPK9)","NF"
"10257","PRAS40->p53","NF"
"10258","PRAS40->PAK1","NF"
"10259","PRAS40->KLF5","NF"
"10260","PRAS40->HSP70","NF"
"10261","PRAS40->SIK","NF"
"10262","PRAS40->VIL2","NF"
"10263","PRAS40->CARM1","NF"
"10264","PRAS40->TC21","NF"
"10265","PRAS40->LEPR","NF"
"10266","PRAS40->GRB2","NF"
"10267","PRAS40->ETS1","NF"
"10268","PRAS40->MITF","NF"
"10269","PRAS40->MUC1","NF"
"10270","PRAS40->ErbB3","NF"
"10271","PRAS40->LRP6","NF"
"10272","PRAS40->NF-AT2(NFATC1)","NF"
"10273","PRAS40->PP1-cat","NF"
"10274","PRAS40->YB-1","NF"
"10275","PRAS40->PIK3C3","NF"
"10276","PRAS40->RelB (NF-kB subunit)","NF"
"10277","PRAS40->IGF-1 receptor","NF"
"10278","PRAS40->Bcl-3","NF"
"10279","PRAS40->c-Myc","NF"
"10280","PRAS40->Aurora-A","NF"
"10281","PRAS40->MAPK3","NF"
"10282","PRAS40->BCL10","NF"
"10283","PRAS40->EGR1","NF"
"10284","PRAS40->N-Myc","NF"
"10285","PRAS40->PP2A catalytic","NF"
"10286","PRAS40->STAT1","NF"
"10287","PRAS40->PRKAA1","NF"
"10288","PRAS40->PP2A cat (alpha)","NF"
"10289","PRAS40->PI-TP","NF"
"10290","PRAS40->STAT5B","NF"
"10291","PRAS40->c-Jun","NF"
"10292","PRAS40->JAK2","NF"
"10293","PRAS40->Axin","NF"
"10294","PRAS40->FRAT1","NF"
"10295","PRAS40->Shc","NF"
"10296","PRAS40->GRB10","NF"
"10297","PRAS40->RAP-1A","NF"
"10298","PRAS40->p120GAP","NF"
"10299","PRAS40->ErbB2","NF"
"10300","PRAS40->CDC42","NF"
"10301","PRAS40->JAK1","NF"
"10302","PRAS40->JunB","NF"
"10303","PRAS40->SP1","NF"
"10304","PRAS40->P90S6K","NF"
"10305","PRAS40->Paxillin","NF"
"10306","PRAS40->SHP-2","NF"
"10307","PRAS40->Securin","NF"
"10308","PRAS40->SRC","NF"
"10309","PRAS40->Raptor","NF"
"10310","PRAS40->RHEB2","NF"
"10311","PRAS40->Prolactin receptor","NF"
"10312","PRAS40->CDC25A","NF"
"10313","PRAS40->RIPK2","NF"
"10314","PRAS40->Rictor","NF"
"10315","PRAS40->BMAL1","NF"
"10316","PRAS40->ESPL1","NF"
"10317","PRAS40->AML1 (RUNX1)","NF"
"10318","PRAS40->DEPTOR","NF"
"10319","PRAS40->PLK1","NF"
"10320","PRAS40->ROCK1","NF"
"10321","PRAS40->YY1","NF"
"10322","PRAS40->PKC-theta","NF"
"10323","PRAS40->SREBP1 (nuclear)","NF"
"10324","PRAS40->CREB1","NF"
"10325","PRAS40->WDR3","NF"
"10326","PRAS40->G-protein alpha-i2","NF"
"10327","PRAS40->PKA-cat alpha","NF"
"10328","PRAS40->PTEN","NF"
"10329","PRAS40->DNA-PK","NF"
"10330","PRAS40->GRP78","NF"
"10331","PRAS40->RARalpha","NF"
"10332","PRAS40->C/EBPalpha","NF"
"10333","PRAS40->GCR-alpha","NF"
"10334","PRAS40->PKC-mu","NF"
"10335","PRAS40->MEK1/2","NF"
"10336","PRAS40->ADAM17","NF"
"10337","PRAS40->STAT5A","NF"
"10338","PRAS40->ERK1/2","NF"
"10339","PRAS40->APC protein","NF"
"10340","PRAS40->BRG1","NF"
"10341","PRAS40->NF-kB1 (p50)","NF"
"10342","PRAS40->PKC-lambda/iota","NF"
"10343","NF-kB p50/p65->MAP2K","NF"
"10344","NF-kB p50/p65->SRC1","NF"
"10345","NF-kB p50/p65->mTOR","NF"
"10346","NF-kB p50/p65->NUR77","NF"
"10347","NF-kB p50/p65->GSK3B","NF"
"10348","NF-kB p50/p65->NF-kB","NF"
"10349","NF-kB p50/p65->ITGB4","NF"
"10350","NF-kB p50/p65->E2F1","NF"
"10351","NF-kB p50/p65->LKB1","NF"
"10352","NF-kB p50/p65->AMPK","NF"
"10353","NF-kB p50/p65->c-IAP2","NF"
"10354","NF-kB p50/p65->FOXO3A","NF"
"10355","NF-kB p50/p65->P70S6K","NF"
"10356","NF-kB p50/p65->CDK1","NF"
"10357","NF-kB p50/p65->STAT3","NF"
"10358","NF-kB p50/p65->MAP3K","NF"
"10359","NF-kB p50/p65->GSK3A","NF"
"10360","NF-kB p50/p65->Tuberin","NF"
"10361","NF-kB p50/p65->C/EBPbeta","NF"
"10362","NF-kB p50/p65->c-Abl","NF"
"10363","NF-kB p50/p65->p300","NF"
"10364","NF-kB p50/p65->AKT","NF"
"10365","NF-kB p50/p65->ESR1","NF"
"10366","NF-kB p50/p65->EGFR","NF"
"10367","NF-kB p50/p65->Cyclin D","NF"
"10368","NF-kB p50/p65->RAF1","NF"
"10369","NF-kB p50/p65->Androgen receptor","NF"
"10370","NF-kB p50/p65->HGF receptor (Met)","NF"
"10371","NF-kB p50/p65->B-Raf","NF"
"10372","NF-kB p50/p65->PKC","NF"
"10373","NF-kB p50/p65->HSF1","NF"
"10374","NF-kB p50/p65->NOTCH1 (NICD)","NF"
"10375","NF-kB p50/p65->AKT1","NF"
"10376","NF-kB p50/p65->FAK1","NF"
"10377","NF-kB p50/p65->IKK-beta","NF"
"10378","NF-kB p50/p65->Cyclin D1","NF"
"10379","NF-kB p50/p65->PRKAB1","NF"
"10380","NF-kB p50/p65->MAPK1","NF"
"10381","NF-kB p50/p65->ErbB4","NF"
"10382","NF-kB p50/p65->Beta-catenin","NF"
"10383","NF-kB p50/p65->Sirtuin1","NF"
"10384","NF-kB p50/p65->H-Ras","NF"
"10385","NF-kB p50/p65->JNK2(MAPK9)","NF"
"10386","NF-kB p50/p65->p53","NF"
"10387","NF-kB p50/p65->PAK1","NF"
"10388","NF-kB p50/p65->KLF5","NF"
"10389","NF-kB p50/p65->HSP70","NF"
"10390","NF-kB p50/p65->SIK","NF"
"10391","NF-kB p50/p65->VIL2","NF"
"10392","NF-kB p50/p65->CARM1","NF"
"10393","NF-kB p50/p65->TC21","NF"
"10394","NF-kB p50/p65->LEPR","NF"
"10395","NF-kB p50/p65->GRB2","NF"
"10396","NF-kB p50/p65->ETS1","NF"
"10397","NF-kB p50/p65->MITF","NF"
"10398","NF-kB p50/p65->MUC1","NF"
"10399","NF-kB p50/p65->ErbB3","NF"
"10400","NF-kB p50/p65->LRP6","NF"
"10401","NF-kB p50/p65->NF-AT2(NFATC1)","NF"
"10402","NF-kB p50/p65->PP1-cat","NF"
"10403","NF-kB p50/p65->YB-1","NF"
"10404","NF-kB p50/p65->PIK3C3","NF"
"10405","NF-kB p50/p65->RelB (NF-kB subunit)","NF"
"10406","NF-kB p50/p65->IGF-1 receptor","NF"
"10407","NF-kB p50/p65->Bcl-3","NF"
"10408","NF-kB p50/p65->c-Myc","NF"
"10409","NF-kB p50/p65->Aurora-A","NF"
"10410","NF-kB p50/p65->MAPK3","NF"
"10411","NF-kB p50/p65->PRAS40","NF"
"10412","NF-kB p50/p65->BCL10","NF"
"10413","NF-kB p50/p65->EGR1","NF"
"10414","NF-kB p50/p65->N-Myc","NF"
"10415","NF-kB p50/p65->PP2A catalytic","NF"
"10416","NF-kB p50/p65->STAT1","NF"
"10417","NF-kB p50/p65->PRKAA1","NF"
"10418","NF-kB p50/p65->PP2A cat (alpha)","NF"
"10419","NF-kB p50/p65->PI-TP","NF"
"10420","NF-kB p50/p65->STAT5B","NF"
"10421","NF-kB p50/p65->c-Jun","NF"
"10422","NF-kB p50/p65->JAK2","NF"
"10423","NF-kB p50/p65->Axin","NF"
"10424","NF-kB p50/p65->FRAT1","NF"
"10425","NF-kB p50/p65->Shc","NF"
"10426","NF-kB p50/p65->GRB10","NF"
"10427","NF-kB p50/p65->RAP-1A","NF"
"10428","NF-kB p50/p65->p120GAP","NF"
"10429","NF-kB p50/p65->ErbB2","NF"
"10430","NF-kB p50/p65->CDC42","NF"
"10431","NF-kB p50/p65->JAK1","NF"
"10432","NF-kB p50/p65->JunB","NF"
"10433","NF-kB p50/p65->SP1","NF"
"10434","NF-kB p50/p65->P90S6K","NF"
"10435","NF-kB p50/p65->Paxillin","NF"
"10436","NF-kB p50/p65->SHP-2","NF"
"10437","NF-kB p50/p65->Securin","NF"
"10438","NF-kB p50/p65->SRC","NF"
"10439","NF-kB p50/p65->Raptor","NF"
"10440","NF-kB p50/p65->RHEB2","NF"
"10441","NF-kB p50/p65->Prolactin receptor","NF"
"10442","NF-kB p50/p65->CDC25A","NF"
"10443","NF-kB p50/p65->RIPK2","NF"
"10444","NF-kB p50/p65->Rictor","NF"
"10445","NF-kB p50/p65->BMAL1","NF"
"10446","NF-kB p50/p65->ESPL1","NF"
"10447","NF-kB p50/p65->AML1 (RUNX1)","NF"
"10448","NF-kB p50/p65->DEPTOR","NF"
"10449","NF-kB p50/p65->PLK1","NF"
"10450","NF-kB p50/p65->ROCK1","NF"
"10451","NF-kB p50/p65->YY1","NF"
"10452","NF-kB p50/p65->PKC-theta","NF"
"10453","NF-kB p50/p65->SREBP1 (nuclear)","NF"
"10454","NF-kB p50/p65->CREB1","NF"
"10455","NF-kB p50/p65->WDR3","NF"
"10456","NF-kB p50/p65->G-protein alpha-i2","NF"
"10457","NF-kB p50/p65->PKA-cat alpha","NF"
"10458","NF-kB p50/p65->PTEN","NF"
"10459","NF-kB p50/p65->DNA-PK","NF"
"10460","NF-kB p50/p65->GRP78","NF"
"10461","NF-kB p50/p65->RARalpha","NF"
"10462","NF-kB p50/p65->C/EBPalpha","NF"
"10463","NF-kB p50/p65->GCR-alpha","NF"
"10464","NF-kB p50/p65->PKC-mu","NF"
"10465","NF-kB p50/p65->MEK1/2","NF"
"10466","NF-kB p50/p65->ADAM17","NF"
"10467","NF-kB p50/p65->STAT5A","NF"
"10468","NF-kB p50/p65->ERK1/2","NF"
"10469","NF-kB p50/p65->APC protein","NF"
"10470","NF-kB p50/p65->BRG1","NF"
"10471","NF-kB p50/p65->NF-kB1 (p50)","NF"
"10472","NF-kB p50/p65->PKC-lambda/iota","NF"
"10473","Laforin->MAP2K","NF"
"10474","Laforin->SRC1","NF"
"10475","Laforin->mTOR","NF"
"10476","Laforin->NUR77","NF"
"10477","Laforin->GSK3B","NF"
"10478","Laforin->NF-kB","NF"
"10479","Laforin->ITGB4","NF"
"10480","Laforin->E2F1","NF"
"10481","Laforin->LKB1","NF"
"10482","Laforin->AMPK","NF"
"10483","Laforin->c-IAP2","NF"
"10484","Laforin->FOXO3A","NF"
"10485","Laforin->P70S6K","NF"
"10486","Laforin->CDK1","NF"
"10487","Laforin->STAT3","NF"
"10488","Laforin->MAP3K","NF"
"10489","Laforin->GSK3A","NF"
"10490","Laforin->Tuberin","NF"
"10491","Laforin->C/EBPbeta","NF"
"10492","Laforin->c-Abl","NF"
"10493","Laforin->p300","NF"
"10494","Laforin->AKT","NF"
"10495","Laforin->ESR1","NF"
"10496","Laforin->EGFR","NF"
"10497","Laforin->Cyclin D","NF"
"10498","Laforin->RAF1","NF"
"10499","Laforin->Androgen receptor","NF"
"10500","Laforin->HGF receptor (Met)","NF"
"10501","Laforin->B-Raf","NF"
"10502","Laforin->PKC","NF"
"10503","Laforin->HSF1","NF"
